Group,Pair,block,trial,test_trial,condition,angle,angle_condition,clockwise,cdim,time,frame,part,cursor_X,cursor_Y,distToTraject,speedX,speedY,keyPress,up,down,left,right,curve_part,id_distr
21,AB,3,30,False,1,180,0,0,"[1, 0]",2.09808349609375e-05,1,0,1420,540,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.01578497886657715,2,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.03185296058654785,3,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.048338890075683594,4,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.06382608413696289,5,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.08031392097473145,6,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.09578490257263184,7,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.1122748851776123,8,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.12778902053833008,9,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.14387893676757812,10,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.15995287895202637,11,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.17568206787109375,12,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.19181489944458008,13,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.20793390274047852,14,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.22401189804077148,15,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.23974108695983887,16,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.25586390495300293,17,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.27194690704345703,18,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.2876760959625244,19,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.30378103256225586,20,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.31984806060791016,21,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,3,30,False,1,180,0,0,"[1, 0]",0.33588099479675293,22,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
