Group,Pair,block,trial,test_trial,condition,angle,angle_condition,clockwise,cdim,time,frame,part,cursor_X,cursor_Y,distToTraject,speedX,speedY,keyPress,up,down,left,right,curve_part,id_distr
21,AB,6,67,False,1,90,1,0,"[0, 1]",2.288818359375e-05,1,0,960,80,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.01599884033203125,2,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.03176689147949219,3,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.04766201972961426,4,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.06376791000366211,5,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.07985186576843262,6,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.09603691101074219,7,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.11214303970336914,8,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.128309965133667,9,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.14354991912841797,10,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.15961790084838867,11,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.1756448745727539,12,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.19169402122497559,13,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.2077498435974121,14,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.22376799583435059,15,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.2398698329925537,16,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.2559850215911865,17,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.2720909118652344,18,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.28819799423217773,19,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.30429697036743164,20,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.32039690017700195,21,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.3364739418029785,22,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.35255002975463867,23,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.36864686012268066,24,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.38475990295410156,25,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.4008760452270508,26,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.416964054107666,27,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.4330708980560303,28,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.44917893409729004,29,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.46527791023254395,30,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.48137998580932617,31,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.4974968433380127,32,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.513603925704956,33,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.5296850204467773,34,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.5458018779754639,35,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.5618159770965576,36,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.577880859375,37,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.5939538478851318,38,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.6099710464477539,39,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.6260919570922852,40,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.6421539783477783,41,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.6582119464874268,42,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.674278974533081,43,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.6903049945831299,44,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.7063570022583008,45,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.7224140167236328,46,0,960.0,80.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.7394788265228271,47,0,960.0,80.0,0.0,0,0.2,1,0,1,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.7555558681488037,48,0,960.0,80.2,0.0,0,0.2,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.7715630531311035,49,0,960.0,80.4,0.0,0,0.2,0,0,0,0,0,0
21,AB,6,67,False,1,90,1,0,"[0, 1]",0.7875938415527344,50,0,960.0,80.60000000000001,1.0,0,0.2,0,0,0,0,0,0
