Group,Pair,block,trial,test_trial,condition,angle,angle_condition,clockwise,cdim,time,frame,part,cursor_X,cursor_Y,distToTraject,speedX,speedY,keyPress,up,down,left,right,curve_part,id_distr
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.9073486328125e-05,1,0,1420,540,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.015770912170410156,2,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.031915903091430664,3,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.04802894592285156,4,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.06417298316955566,5,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.08028006553649902,6,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.09641098976135254,7,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.11255407333374023,8,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.12868690490722656,9,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.14481902122497559,10,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.16096901893615723,11,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.17711186408996582,12,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.19321799278259277,13,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.20934605598449707,14,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.22548389434814453,15,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.24161100387573242,16,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.25774097442626953,17,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.2738349437713623,18,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.2899198532104492,19,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.3060109615325928,20,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.3220999240875244,21,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.33818888664245605,22,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.35428690910339355,23,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.3703429698944092,24,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.38741207122802734,25,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.4035329818725586,26,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.4196338653564453,27,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.43572092056274414,28,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.45181798934936523,29,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.46802806854248047,30,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.4841599464416504,31,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.5002799034118652,32,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.5164568424224854,33,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.5325939655303955,34,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.5487298965454102,35,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.5649008750915527,36,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.5810480117797852,37,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.5971889495849609,38,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.6134319305419922,39,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.629572868347168,40,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.645704984664917,41,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.6617989540100098,42,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.6778929233551025,43,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.6939928531646729,44,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.7100939750671387,45,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.7261738777160645,46,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.742264986038208,47,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.7583649158477783,48,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.7754559516906738,49,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.791558027267456,50,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.8076510429382324,51,0,1420.0,540.0,0.0,-0.2,0,1,0,0,1,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.8237600326538086,52,0,1419.8,540.0,0.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.8399159908294678,53,0,1419.6,540.0,0.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.8560130596160889,54,0,1419.3999999999999,540.0,1.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.8721468448638916,55,0,1419.1999999999998,540.0,1.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.8883099555969238,56,0,1418.9999999999998,540.0,1.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.904451847076416,57,0,1418.7999999999997,540.0,1.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.9206349849700928,58,0,1418.5999999999997,540.0,1.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.9367809295654297,59,0,1418.3999999999996,540.0,1.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.9529118537902832,60,0,1418.1999999999996,540.0,1.0,-0.2,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.9690589904785156,61,0,1417.9999999999995,540.0,1.0,-0.4,0,1,0,0,1,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",0.9852020740509033,62,0,1417.5999999999995,540.0,1.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.0013349056243896,63,0,1417.1999999999994,540.0,0.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.0184450149536133,64,0,1416.7999999999993,540.0,0.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.034527063369751,65,0,1416.3999999999992,540.0,1.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.0506060123443604,66,0,1415.999999999999,540.0,1.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.0667150020599365,67,0,1415.599999999999,540.0,1.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.08278489112854,68,0,1415.199999999999,540.0,0.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.0989179611206055,69,0,1414.7999999999988,540.0,0.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.1150250434875488,70,0,1414.3999999999987,540.0,1.0,-0.4,0,0,0,0,0,0,0
21,AB,5,51,False,1,180,0,0,"[1, 0]",1.1311378479003906,71,0,1413.9999999999986,540.0,1.0,-0.4,0,0,0,0,0,0,0
