Group,Pair,block,trial,test_trial,condition,angle,angle_condition,clockwise,cdim,time,frame,part,cursor_X,cursor_Y,distToTraject,speedX,speedY,keyPress,up,down,left,right,curve_part,id_distr
21,AB,1,12,False,1,180,0,0,"[1, 0]",1.8835067749023438e-05,1,0,1420,540,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.015753984451293945,2,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.031813859939575195,3,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.047905921936035156,4,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.06402182579040527,5,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.08010983467102051,6,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.09618782997131348,7,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.11196684837341309,8,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.1280679702758789,9,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.1437828540802002,10,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.16049981117248535,11,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.17751288414001465,12,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.1935880184173584,13,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.20958900451660156,14,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.22637200355529785,15,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.24168181419372559,16,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.2577829360961914,17,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.2738349437713623,18,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.29032182693481445,19,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.30638790130615234,20,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.32341790199279785,21,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.3401319980621338,22,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.3561699390411377,23,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.3716390132904053,24,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.38811802864074707,25,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.4035918712615967,26,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.4200780391693115,27,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.4361269474029541,28,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.45160984992980957,29,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.46767497062683105,30,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.48373889923095703,31,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,1,12,False,1,180,0,0,"[1, 0]",0.49979591369628906,32,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
