Group,Pair,block,trial,test_trial,condition,angle,angle_condition,clockwise,cdim,time,frame,part,cursor_X,cursor_Y,distToTraject,speedX,speedY,keyPress,up,down,left,right,curve_part,id_distr
21,AB,6,68,False,1,180,0,1,"[0, 1]",2.002716064453125e-05,1,0,1420,540,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.016774892807006836,2,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.03294491767883301,3,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.049108028411865234,4,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.0652458667755127,5,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.08141684532165527,6,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.09757494926452637,7,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.11372995376586914,8,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.12991881370544434,9,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.1460878849029541,10,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.16225886344909668,11,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.17837095260620117,12,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.19448590278625488,13,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.21059894561767578,14,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.2266709804534912,15,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.24278593063354492,16,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.25890302658081055,17,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.275022029876709,18,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.29110002517700195,19,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.3072049617767334,20,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.32331299781799316,21,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.3394279479980469,22,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.355543851852417,23,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.3716559410095215,24,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.3877749443054199,25,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.4038538932800293,26,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.4199798107147217,27,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.4361269474029541,28,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.4522089958190918,29,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
21,AB,6,68,False,1,180,0,1,"[0, 1]",0.468364953994751,30,0,1420.0,540.0,0.0,0,0,0,0,0,0,0,0
