Group,Pair,block,trial,test_trial,condition,angle,angle_condition,clockwise,cdim,time,frame,part,cursor_X,cursor_Y,distToTraject,speedX,speedY,keyPress,up,down,left,right,curve_part,id_distr
21,AB,4,40,False,1,270,1,0,"[0, 1]",2.09808349609375e-05,1,0,960,1000,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.016900062561035156,2,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.03304910659790039,3,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.049262046813964844,4,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.0653529167175293,5,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.08148694038391113,6,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.09760403633117676,7,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.11371397972106934,8,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.12981295585632324,9,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.14594006538391113,10,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.16205191612243652,11,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.17814898490905762,12,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.19426512718200684,13,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.21037697792053223,14,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.22645807266235352,15,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.24255895614624023,16,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.25867605209350586,17,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.27478504180908203,18,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
21,AB,4,40,False,1,270,1,0,"[0, 1]",0.2908930778503418,19,0,960.0,1000.0,0.0,0,0,0,0,0,0,0,0
